2025-07-09 15:27:45,357 - INFO - Starting phase: Optimized PDF Batch Translation Script
2025-07-09 15:27:45,357 - INFO - Reading configuration from 'config.ini'
2025-07-09 15:27:45,359 - INFO - Configuration loaded successfully
2025-07-09 15:27:45,359 - INFO - Starting phase: Input Configuration
2025-07-09 15:28:48,263 - INFO - Starting phase: Phase 1: PDF Text Extraction
2025-07-09 15:30:49,413 - INFO - Batch 68 created with 3 pages, 6840 chars, ~1650 tokens
2025-07-09 15:30:49,413 - INFO - Batch 69 created with 3 pages, 6693 chars, ~1614 tokens
2025-07-09 15:30:49,413 - INFO - Batch 70 created with 3 pages, 6809 chars, ~1643 tokens
2025-07-09 15:30:49,413 - INFO - Batch 71 created with 3 pages, 7155 chars, ~1728 tokens
2025-07-09 15:30:49,414 - INFO - Batch 72 created with 3 pages, 7098 chars, ~1714 tokens
2025-07-09 15:30:49,414 - INFO - Batch 73 created with 3 pages, 7114 chars, ~1718 tokens
2025-07-09 15:30:49,414 - INFO - Batch 74 created with 3 pages, 6950 chars, ~1677 tokens
2025-07-09 15:30:49,415 - INFO - Batch 75 created with 3 pages, 7112 chars, ~1717 tokens
2025-07-09 15:30:49,415 - INFO - Batch 76 created with 3 pages, 7110 chars, ~1717 tokens
2025-07-09 15:30:49,415 - INFO - Batch 77 created with 3 pages, 7053 chars, ~1702 tokens
2025-07-09 15:30:49,416 - INFO - Batch 78 created with 3 pages, 7034 chars, ~1699 tokens
2025-07-09 15:30:49,416 - INFO - Batch 79 created with 3 pages, 7131 chars, ~1722 tokens
2025-07-09 15:30:49,416 - INFO - Batch 80 created with 3 pages, 7032 chars, ~1697 tokens
2025-07-09 15:30:49,416 - INFO - Batch 81 created with 3 pages, 5815 chars, ~1398 tokens
2025-07-09 15:30:49,417 - INFO - Batch 82 created with 3 pages, 7070 chars, ~1707 tokens
2025-07-09 15:30:49,417 - INFO - Batch 83 created with 3 pages, 6960 chars, ~1680 tokens
2025-07-09 15:30:49,417 - INFO - Batch 84 created with 3 pages, 7027 chars, ~1695 tokens
2025-07-09 15:30:49,418 - INFO - Batch 85 created with 3 pages, 6967 chars, ~1682 tokens
2025-07-09 15:30:49,418 - INFO - Batch 86 created with 3 pages, 6855 chars, ~1652 tokens
2025-07-09 15:30:49,418 - INFO - Batch 87 created with 3 pages, 6879 chars, ~1659 tokens
2025-07-09 15:30:49,419 - INFO - Batch 88 created with 3 pages, 6963 chars, ~1681 tokens
2025-07-09 15:30:49,419 - INFO - Batch 89 created with 3 pages, 6954 chars, ~1678 tokens
2025-07-09 15:30:49,419 - INFO - Batch 90 created with 3 pages, 6928 chars, ~1672 tokens
2025-07-09 15:30:49,419 - INFO - Batch 91 created with 3 pages, 6881 chars, ~1660 tokens
2025-07-09 15:30:49,420 - INFO - Batch 92 created with 3 pages, 6870 chars, ~1658 tokens
2025-07-09 15:30:49,420 - INFO - Batch 93 created with 3 pages, 6991 chars, ~1686 tokens
2025-07-09 15:30:49,420 - INFO - Batch 94 created with 3 pages, 7004 chars, ~1691 tokens
2025-07-09 15:30:49,420 - INFO - Batch 95 created with 3 pages, 6928 chars, ~1672 tokens
2025-07-09 15:30:49,421 - INFO - Batch 96 created with 3 pages, 6585 chars, ~1587 tokens
2025-07-09 15:30:49,421 - INFO - Batch 97 created with 3 pages, 6361 chars, ~1531 tokens
2025-07-09 15:30:49,421 - INFO - Batch 98 created with 3 pages, 6935 chars, ~1674 tokens
2025-07-09 15:30:49,421 - INFO - Batch 99 created with 3 pages, 7011 chars, ~1692 tokens
2025-07-09 15:30:49,422 - INFO - Batch 100 created with 3 pages, 6940 chars, ~1675 tokens
2025-07-09 15:30:49,422 - INFO - Batch 101 created with 3 pages, 6875 chars, ~1659 tokens
2025-07-09 15:30:49,422 - INFO - Batch 102 created with 3 pages, 7075 chars, ~1709 tokens
2025-07-09 15:30:49,422 - INFO - Batch 103 created with 3 pages, 7178 chars, ~1734 tokens
2025-07-09 15:30:49,423 - INFO - Batch 104 created with 3 pages, 6994 chars, ~1688 tokens
2025-07-09 15:30:49,423 - INFO - Batch 105 created with 3 pages, 7193 chars, ~1736 tokens
2025-07-09 15:30:49,423 - INFO - Batch 106 created with 3 pages, 6865 chars, ~1656 tokens
2025-07-09 15:30:49,423 - INFO - Batch 107 created with 3 pages, 6911 chars, ~1668 tokens
2025-07-09 15:30:49,424 - INFO - Batch 108 created with 3 pages, 6973 chars, ~1682 tokens
2025-07-09 15:30:49,424 - INFO - Batch 109 created with 3 pages, 6862 chars, ~1655 tokens
2025-07-09 15:30:49,424 - INFO - Batch 110 created with 3 pages, 6873 chars, ~1658 tokens
2025-07-09 15:30:49,424 - INFO - Batch 111 created with 3 pages, 6888 chars, ~1663 tokens
2025-07-09 15:30:49,425 - INFO - Batch 112 created with 3 pages, 6940 chars, ~1675 tokens
2025-07-09 15:30:49,425 - INFO - Batch 113 created with 3 pages, 6976 chars, ~1684 tokens
2025-07-09 15:30:49,425 - INFO - Batch 114 created with 3 pages, 6857 chars, ~1654 tokens
2025-07-09 15:30:49,425 - INFO - Batch 115 created with 3 pages, 6930 chars, ~1671 tokens
2025-07-09 15:30:49,426 - INFO - Batch 116 created with 3 pages, 6860 chars, ~1655 tokens
2025-07-09 15:30:49,426 - INFO - Batch 117 created with 3 pages, 6873 chars, ~1658 tokens
2025-07-09 15:30:49,426 - INFO - Batch 118 created with 3 pages, 7109 chars, ~1716 tokens
2025-07-09 15:30:49,426 - INFO - Batch 119 created with 3 pages, 6985 chars, ~1685 tokens
2025-07-09 15:30:49,426 - INFO - Batch 120 created with 3 pages, 7014 chars, ~1693 tokens
2025-07-09 15:30:49,427 - INFO - Batch 121 created with 3 pages, 7151 chars, ~1728 tokens
2025-07-09 15:30:49,427 - INFO - Batch 122 created with 3 pages, 7098 chars, ~1715 tokens
2025-07-09 15:30:49,427 - INFO - Batch 123 created with 3 pages, 6868 chars, ~1657 tokens
2025-07-09 15:30:49,428 - INFO - Batch 124 created with 3 pages, 6986 chars, ~1686 tokens
2025-07-09 15:30:49,428 - INFO - Batch 125 created with 3 pages, 7056 chars, ~1704 tokens
2025-07-09 15:30:49,428 - INFO - Batch 126 created with 3 pages, 7002 chars, ~1690 tokens
2025-07-09 15:30:49,428 - INFO - Batch 127 created with 3 pages, 6921 chars, ~1670 tokens
2025-07-09 15:30:49,429 - INFO - Batch 128 created with 3 pages, 6873 chars, ~1658 tokens
2025-07-09 15:30:49,429 - INFO - Batch 129 created with 3 pages, 7031 chars, ~1696 tokens
2025-07-09 15:30:49,429 - INFO - Batch 130 created with 3 pages, 7096 chars, ~1713 tokens
2025-07-09 15:30:49,429 - INFO - Batch 131 created with 3 pages, 7080 chars, ~1710 tokens
2025-07-09 15:30:49,430 - INFO - Batch 132 created with 3 pages, 7016 chars, ~1694 tokens
2025-07-09 15:30:49,430 - INFO - Batch 133 created with 3 pages, 6965 chars, ~1681 tokens
2025-07-09 15:30:49,430 - INFO - Batch 134 created with 3 pages, 6850 chars, ~1652 tokens
2025-07-09 15:30:49,430 - INFO - Batch 135 created with 3 pages, 7031 chars, ~1697 tokens
2025-07-09 15:30:49,431 - INFO - Batch 136 created with 3 pages, 7125 chars, ~1721 tokens
2025-07-09 15:30:49,431 - INFO - Batch 137 created with 3 pages, 7126 chars, ~1721 tokens
2025-07-09 15:30:49,431 - INFO - Batch 138 created with 4 pages, 7862 chars, ~1890 tokens
2025-07-09 15:30:49,431 - INFO - Batch 139 created with 3 pages, 7026 chars, ~1696 tokens
2025-07-09 15:30:49,432 - INFO - Batch 140 created with 3 pages, 6971 chars, ~1683 tokens
2025-07-09 15:30:49,432 - INFO - Batch 141 created with 3 pages, 7189 chars, ~1737 tokens
2025-07-09 15:30:49,432 - INFO - Batch 142 created with 3 pages, 7045 chars, ~1701 tokens
2025-07-09 15:30:49,432 - INFO - Batch 143 created with 3 pages, 7003 chars, ~1691 tokens
2025-07-09 15:30:49,433 - INFO - Batch 144 created with 3 pages, 6814 chars, ~1643 tokens
2025-07-09 15:30:49,433 - INFO - Batch 145 created with 3 pages, 7009 chars, ~1692 tokens
2025-07-09 15:30:49,433 - INFO - Batch 146 created with 3 pages, 7061 chars, ~1705 tokens
2025-07-09 15:30:49,433 - INFO - Batch 147 created with 3 pages, 6878 chars, ~1660 tokens
2025-07-09 15:30:49,434 - INFO - Batch 148 created with 3 pages, 6980 chars, ~1684 tokens
2025-07-09 15:30:49,434 - INFO - Batch 149 created with 3 pages, 6847 chars, ~1651 tokens
2025-07-09 15:30:49,434 - INFO - Batch 150 created with 3 pages, 7063 chars, ~1705 tokens
2025-07-09 15:30:49,434 - INFO - Batch 151 created with 3 pages, 6901 chars, ~1665 tokens
2025-07-09 15:30:49,434 - INFO - Batch 152 created with 3 pages, 7068 chars, ~1706 tokens
2025-07-09 15:30:49,435 - INFO - Batch 153 created with 3 pages, 6981 chars, ~1686 tokens
2025-07-09 15:30:49,435 - INFO - Batch 154 created with 3 pages, 6995 chars, ~1689 tokens
2025-07-09 15:30:49,435 - INFO - Batch 155 created with 3 pages, 7028 chars, ~1697 tokens
2025-07-09 15:30:49,435 - INFO - Batch 156 created with 3 pages, 7033 chars, ~1698 tokens
2025-07-09 15:30:49,436 - INFO - Batch 157 created with 3 pages, 6821 chars, ~1645 tokens
2025-07-09 15:30:49,436 - INFO - Batch 158 created with 3 pages, 6694 chars, ~1614 tokens
2025-07-09 15:30:49,436 - INFO - Batch 159 created with 3 pages, 6808 chars, ~1641 tokens
2025-07-09 15:30:49,437 - INFO - Batch 160 created with 3 pages, 7065 chars, ~1706 tokens
2025-07-09 15:30:49,437 - INFO - Batch 161 created with 3 pages, 6940 chars, ~1675 tokens
2025-07-09 15:30:49,437 - INFO - Batch 162 created with 3 pages, 7016 chars, ~1693 tokens
2025-07-09 15:30:49,437 - INFO - Batch 163 created with 4 pages, 7394 chars, ~1777 tokens
2025-07-09 15:30:49,438 - INFO - Batch 164 created with 3 pages, 6897 chars, ~1663 tokens
2025-07-09 15:30:49,438 - INFO - Batch 165 created with 3 pages, 6779 chars, ~1635 tokens
2025-07-09 15:30:49,438 - INFO - Batch 166 created with 3 pages, 6933 chars, ~1673 tokens
2025-07-09 15:30:49,438 - INFO - Batch 167 created with 3 pages, 6868 chars, ~1656 tokens
2025-07-09 15:30:49,439 - INFO - Batch 168 created with 3 pages, 6661 chars, ~1605 tokens
2025-07-09 15:30:49,439 - INFO - Batch 169 created with 3 pages, 7045 chars, ~1701 tokens
2025-07-09 15:30:49,439 - INFO - Batch 170 created with 3 pages, 6998 chars, ~1689 tokens
2025-07-09 15:30:49,439 - INFO - Batch 171 created with 3 pages, 6955 chars, ~1678 tokens
2025-07-09 15:30:49,440 - INFO - Batch 172 created with 3 pages, 6658 chars, ~1604 tokens
2025-07-09 15:30:49,440 - INFO - Batch 173 created with 3 pages, 6867 chars, ~1656 tokens
2025-07-09 15:30:49,440 - INFO - Batch 174 created with 3 pages, 6756 chars, ~1629 tokens
2025-07-09 15:30:49,440 - INFO - Batch 175 created with 3 pages, 6424 chars, ~1548 tokens
2025-07-09 15:30:49,441 - INFO - Batch 176 created with 3 pages, 6939 chars, ~1674 tokens
2025-07-09 15:30:49,441 - INFO - Batch 177 created with 3 pages, 6905 chars, ~1665 tokens
2025-07-09 15:30:49,441 - INFO - Batch 178 created with 3 pages, 6950 chars, ~1677 tokens
2025-07-09 15:30:49,441 - INFO - Batch 179 created with 3 pages, 6937 chars, ~1674 tokens
2025-07-09 15:30:49,442 - INFO - Batch 180 created with 3 pages, 6862 chars, ~1655 tokens
2025-07-09 15:30:49,442 - INFO - Batch 181 created with 3 pages, 6326 chars, ~1524 tokens
2025-07-09 15:30:49,442 - INFO - Batch 182 created with 3 pages, 7241 chars, ~1747 tokens
2025-07-09 15:30:49,442 - INFO - Batch 183 created with 3 pages, 7564 chars, ~1828 tokens
2025-07-09 15:30:49,443 - INFO - Batch 184 created with 3 pages, 7494 chars, ~1811 tokens
2025-07-09 15:30:49,443 - INFO - Batch 185 created with 3 pages, 7594 chars, ~1835 tokens
2025-07-09 15:30:49,443 - INFO - Batch 186 created with 3 pages, 6788 chars, ~1635 tokens
2025-07-09 15:30:49,443 - INFO - Batch 187 created with 3 pages, 6332 chars, ~1519 tokens
2025-07-09 15:30:49,444 - INFO - Batch 188 created with 3 pages, 6703 chars, ~1613 tokens
2025-07-09 15:30:49,444 - INFO - Batch 189 created with 3 pages, 6654 chars, ~1601 tokens
2025-07-09 15:30:49,444 - INFO - Batch 190 created with 3 pages, 7704 chars, ~1862 tokens
2025-07-09 15:30:49,444 - INFO - Batch 191 created with 3 pages, 6778 chars, ~1631 tokens
2025-07-09 15:30:49,444 - INFO - Batch 192 created with 3 pages, 6541 chars, ~1571 tokens
2025-07-09 15:30:49,445 - INFO - Batch 193 created with 3 pages, 7049 chars, ~1699 tokens
2025-07-09 15:30:49,445 - INFO - Batch 194 created with 3 pages, 6580 chars, ~1582 tokens
2025-07-09 15:30:49,445 - INFO - Batch 195 created with 3 pages, 6305 chars, ~1514 tokens
2025-07-09 15:30:49,445 - INFO - Batch 196 created with 3 pages, 6518 chars, ~1566 tokens
2025-07-09 15:30:49,446 - INFO - Batch 197 created with 3 pages, 6806 chars, ~1642 tokens
2025-07-09 15:30:49,446 - INFO - Batch 198 created with 2 pages, 5685 chars, ~1379 tokens
2025-07-09 15:30:49,446 - INFO - Batch 199 created with 2 pages, 5436 chars, ~1317 tokens
2025-07-09 15:30:49,447 - INFO - Batch 200 created with 2 pages, 5693 chars, ~1381 tokens
2025-07-09 15:30:49,447 - INFO - Batch 201 created with 3 pages, 7513 chars, ~1817 tokens
2025-07-09 15:30:49,447 - INFO - Batch 202 created with 3 pages, 7021 chars, ~1688 tokens
2025-07-09 15:30:49,447 - INFO - Batch 203 created with 3 pages, 7286 chars, ~1755 tokens
2025-07-09 15:30:49,448 - INFO - Batch 204 created with 3 pages, 7420 chars, ~1788 tokens
2025-07-09 15:30:49,448 - INFO - Batch 205 created with 3 pages, 7108 chars, ~1712 tokens
2025-07-09 15:30:49,448 - INFO - Batch 206 created with 3 pages, 7277 chars, ~1757 tokens
2025-07-09 15:30:49,448 - INFO - Batch 207 created with 3 pages, 6793 chars, ~1635 tokens
2025-07-09 15:30:49,449 - INFO - Batch 208 created with 3 pages, 5933 chars, ~1416 tokens
2025-07-09 15:30:49,449 - INFO - Batch 209 created with 3 pages, 6447 chars, ~1544 tokens
2025-07-09 15:30:49,450 - INFO - Batch 210 created with 4 pages, 6512 chars, ~1549 tokens
2025-07-09 15:30:49,450 - INFO - Batch 211 created with 3 pages, 6796 chars, ~1633 tokens
2025-07-09 15:30:49,451 - INFO - Batch 212 created with 3 pages, 6317 chars, ~1519 tokens
2025-07-09 15:30:49,451 - INFO - Final batch 213 created with 4 pages
2025-07-09 15:30:49,451 - INFO - Created 213 batches from 649 pages
2025-07-09 15:30:49,451 - INFO - Starting phase: Phase 3: Concurrent Translation (Russian → Persian)
2025-07-09 15:30:49,453 - INFO - Translating batch 7dfe029e with 9 pages
2025-07-09 15:30:49,457 - INFO - Translating batch 80365782 with 3 pages
2025-07-09 15:30:49,457 - INFO - Translating batch f481cddc with 3 pages
2025-07-09 15:30:49,457 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,458 - INFO - Translating batch 92968963 with 4 pages
2025-07-09 15:30:49,458 - INFO - Translating batch 4589844c with 3 pages
2025-07-09 15:30:49,459 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,459 - INFO - Translating batch 6c7bd9e6 with 3 pages
2025-07-09 15:30:49,460 - INFO - Translating batch b5f9bc92 with 3 pages
2025-07-09 15:30:49,460 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,460 - INFO - Translating batch a1191f4f with 3 pages
2025-07-09 15:30:49,461 - INFO - Translating batch 391a7d59 with 3 pages
2025-07-09 15:30:49,462 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,462 - INFO - Translating batch efd952ed with 3 pages
2025-07-09 15:30:49,462 - INFO - Translating batch 08324a99 with 3 pages
2025-07-09 15:30:49,463 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,463 - INFO - Translating batch 0549e520 with 3 pages
2025-07-09 15:30:49,464 - INFO - Translating batch 26cf519f with 3 pages
2025-07-09 15:30:49,464 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,464 - INFO - Translating batch f53f2b38 with 3 pages
2025-07-09 15:30:49,465 - INFO - Translating batch e6345b7b with 3 pages
2025-07-09 15:30:49,465 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,465 - INFO - Translating batch 51a15f57 with 3 pages
2025-07-09 15:30:49,466 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,466 - INFO - Translating batch d1027b5b with 3 pages
2025-07-09 15:30:49,467 - INFO - Translating batch 7b9ddf07 with 3 pages
2025-07-09 15:30:49,467 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,467 - INFO - Translating batch 9350e6a4 with 3 pages
2025-07-09 15:30:49,468 - INFO - Translating batch fc4a4908 with 3 pages
2025-07-09 15:30:49,468 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,469 - INFO - Translating batch 4b5d67ee with 3 pages
2025-07-09 15:30:49,469 - INFO - Translating batch d1481dd8 with 3 pages
2025-07-09 15:30:49,470 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,470 - INFO - Translating batch 73708562 with 3 pages
2025-07-09 15:30:49,470 - INFO - Translating batch d9773196 with 3 pages
2025-07-09 15:30:49,471 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,471 - INFO - Translating batch 9d47ea07 with 3 pages
2025-07-09 15:30:49,471 - INFO - Translating batch 34fa3104 with 3 pages
2025-07-09 15:30:49,472 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,473 - INFO - Translating batch 20c7d646 with 3 pages
2025-07-09 15:30:49,473 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,473 - INFO - Translating batch fad22168 with 3 pages
2025-07-09 15:30:49,473 - INFO - Translating batch 6abf2ab9 with 3 pages
2025-07-09 15:30:49,473 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,474 - INFO - Translating batch 22b1f0a9 with 3 pages
2025-07-09 15:30:49,474 - INFO - Translating batch ade42f83 with 3 pages
